word,count
program,44
nicest,11
fellow,7
combined,46
area,115
2003s,1
aftermarket,39
luck,87
covers,13
beware,2
families,4
rust,3
withstanding,1
rare,25
cr,77
bunch,58
stripper,13
awesome,56
leaning,15
upscale,32
35,103
thinks,49
msrps,14
sells,78
segmentation,2
cts6,1
subsidies,5
added,109
2750032500,1
discount,96
2500027500,1
discounts,39
4000044000,1
m45,25
thousand,41
spoke,16
cover,29
fringes,1
heartmeant,1
move,145
3250035000,1
leaves,21
inflated,13
middle,55
jet,9
adaptive,21
delivery,87
scrounge,1
headlights,33
munich,29
pk,1
pick,149
33600,1
black,106
submit,6
18,110
euro,51
difficult,48
buyer,87
fairly,68
tmv,10
region,11
10k,87
strictly,20
vary,13
carsdirect,8
online,36
vice,10
s60r,24
280,10
increase,84
gwhat,1
create,31
3rd,58
expense,26
overboard,3
volvos,36
340350,1
275285,1
ecu,16
advantage,101
4c,2
tougher,9
planted,9
intake,17
reflash,7
modest,6
mods,35
loud,32
29,32
14,92
wud,1
deptdealer,1
cachet,6
13,65
kardon,7
16,37
lexis,2
receiving,1
defect,10
hi,23
w,78
watt,4
invoice,57
slump,2
crappy,21
developed,16
shud,1
desperate,4
change,254
yen,2
harmon,7
otherwise,82
bc,33
tho,12
replacing,31
brought,36
jd,28
rated,67
8,127
success,42
rebuild,7
packagea,1
finished,18
interest,64
oil,150
crap,44
tried,77
associates,5
loaner,67
caring,3
200,87
speaker,11
downgrade,2
music,27
playing,50
ideas,15
players,12
26,18
fried,4
unload,2
kilingers,1
56,34
easiest,3
turbo,236
residuals,18
residual,68
accurate,38
carman,1
finance,21
toetotoe,4
acquire,7
historically,14
witht,2
useful,44
history,46
asset,3
cap,22
grabs,1
negotiating,8
stocks,4
meaningful,7
sentiment,8
elsewhere,22
markets,25
perfmance,1
int,2
inadequate,2
cases,32
places,29
todays,45
math,14
backwards,13
virtue,7
december,15
fluffy,2
existence,6
finds,5
bidded,1
bimmers,35
thier,20
manages,6
quantitatively,1
reality,54
matters,41
fired,5
kiplingers,3
accurately,4
coupea,1
opposed,37
portfolio,3
kiplinger,1
held,13
analysts,2
principal,6
client,8
managers,2
forward,73
charter,1
radar,26
institutional,1
basis,50
invstment,1
magagemnt,1
justify,46
onlyyou,1
representing,3
reporting,16
financial,29
rebutting,1
reversion,1
highest,39
bank,37
buys,47
chartered,1
serves,9
suggests,15
revoke,1
selection,17
process,40
investment,17
statemnt,1
priciples,2
porfolio,1
analyzes,1
designation,5
suitable,6
disciplinary,1
google,14
broker,1
fundamentals,1
glut,3
ubiquitous,10
tommorrow,3
banks,6
interchangable,2
3s,29
drastically,6
institution,1
cpo,76
institutions,2
mom,28
obtained,4
lose,62
predicting,2
values,41
business,108
art,15
stuck,63
percpetion,1
recently,93
leasecomparecom,1
apples,53
50,112
carcom,7
monthly,32
usedcar,1
demand,37
speedracer,6
listings,4
factors,45
highreshighmf,1
leaseend,3
lowreslowmf,1
nonpremium,2
leaders,12
includes,57
perennial,2
nissaninfiniti,13
fortunes,2
predicts,2
website,53
limitations,9
26k,17
manufacturer,82
alg,6
inherent,8
knocking,6
presents,4
awards,13
recognize,18
powers,21
enthusiasts,91
wellll,1
hold,86
ya,46
yep,26
lets,202
23k,10
perfectly,57
item,26
pocket,30
acceptable,29
hyundia,7
12k,17
equivalent,32
plunk,1
spring,35
20000,10
logic,36
cash,74
hyndia,1
leagues,4
party,27
greatest,14
hit,162
kicks,20
cousins,11
income,18
weekend,66
save,119
driveway,34
kd,58
flame,2
prestige,81
sway,22
everyones,15
exp,2
economic,9
double,39
drives,179
valuations,1
food,22
awful,27
spending,45
portion,19
greater,27
50k,123
stiff,17
frankly,43
benzes,9
net,31
ml320,2
represents,13
sick,56
hes,53
relax,6
master,8
noboby,1
learn,52
annoying,27
dude,26
devils,5
advocate,7
comparisons,36
watch,56
outlandish,2
seriously,101
individual,28
yeahbut,1
unlikely,18
entirely,34
generate,9
customer,73
sleeper,7
thereabouts,1
tip,17
secrets,2
disservice,2
letting,14
infinity,39
guarded,1
followed,29
releasing,4
original,101
play,109
gathered,2
okay,65
home,134
dollar,36
till,14
jived,1
priorities,37
appear,27
imho,133
explanation,14
similiar,7
jealous,6
thinly,3
veiled,2
jrock,5
kominsky,1
crowded,5
meshed,1
disguised,2
reach,41
stuff,152
factual,6
toprated,2
reader,4
factually,2
mine,155
objective,34
letters,7
populace,3
autos,49
preface,2
draw,23
jealously,2
cows,5
articulate,1
ability,59
saugatak,7
my2001,2
slight,36
touring,34
absolute,22
keen,6
vsc,3
overdrive,9
overwhelming,5
blast,32
lexi,8
my2002,2
efficient,43
fulfilling,1
penny,15
153,11
ahead,70
automobiles,21
rational,14
kinds,14
depends,50
blew,11
laughing,5
fourbanger,4
yesterdaynot,1
14recent,1
sincerely,3
division,27
b,50
handsome,23
98,38
selfserving,1
poseurs,16
wants,143
leave,83
common,86
ground,41
fits,47
empty,20
rolex,5
execution,8
represent,12
timex,3
perceptions,10
shill,1
productname,1
everybodys,5
lifestyle,8
fortunate,7
definition,44
ridicule,2
marketing,98
70k,17
finances,10
glases,1
spel,2
144,9
57,42
146,7
fair,101
086,2
143,8
fight,29
drag,31
pad,15
14mile,5
holding,27
skid,10
governor,7
152,8
300ftdia,3
081,1
red,65
6ton,1
raw,10
unleashed,1
removed,37
vanos,4
v8s,9
amazing,68
eat,26
game,60
content,86
horses,24
view,71
glad,70
sohc,3
350,109
nonpermissible,26
u,13
fans,40
brembos,9
discussions,21
exit,15
merging,10
referring,50
ramp,19
windy,7
tracks,25
dust,24
telling,38
winding,16
ultimate,54
5at,5
trailer,5
migrate,1
disappearing,3
freeways,7
busy,21
surely,28
opposite,30
qualifies,12
august,18
shop,111
shopoh,1
nonstreet,2
humble,9
younger,24
street,93
raher,3
ball,16
legal,17
string,5
spent,85
unmodified,1
date,40
planet,21
raherwell,1
processes,1
mag,30
47k,18
stack,16
handy,8
begrudge,1
search,50
spewing,3
39k,28
outhandle,11
ahhh,5
47,11
therefore,31
garbage,12
worthless,23
academic,2
impressed,107
neat,6
alldisc,2
brembo,10
averaging,20
6speeds,5
600,51
shapiroporsches,1
porsches,30
115,6
topnotch,7
calipers,8
motorweek,7
60to0,2
dvd,25
everybody,53
town,53
match,74
crazy,54
sent,25
situations,17
parking,61
realized,20
trade,100
vette,34
ferrari,42
05,77
downgrades,1
pockets,8
audio,51
manager,24
garage,70
seating,31
scary,19
steady,6
daily,72
fighting,15
family,137
hands,75
hours,53
entering,14
stations,6
borrowed,7
wouldnt,296
34k,17
lamborghini,11
ordinary,4
hype,22
meanwhile,12
nearluxo,2
backroads,2
forever,23
demo,15
6065,1
th,12
200k,8
regular,99
opt,29
similarity,2
dull,10
unique,27
400,49
sixty,5
3l,6
golden,4
189,6
puts,46
reported,20
ensure,9
srt4,5
ser,6
neon,5
spec,22
fortune,12
relevant,28
pricevalue,4
define,28
oranges,22
granny,4
precedence,2
operating,11
obsessing,1
smith,4
delicious,2
firmly,11
pg48477,4
worse,110
train,26
son,27
objectively,13
mileage,249
dangerous,15
pulling,28
understanding,24
navvoice,2
cool,92
wifes,73
calling,29
david,2
roving,1
nonnav,2
mapatlas,1
gen,69
navhonda,1
tco,5
spite,22
rider,1
gonna,43
responsible,10
navequipped,1
unbeatable,1
feature,84
2k,50
voiceactivated,2
silly,54
whereas,29
allows,39
destroying,2
camcord,6
renowned,2
navacura,1
beats,35
posted,104
kid,32
dial,5
eye,45
hasselhoff,1
cylon,1
refer,14
knight,3
putting,72
phone,36
upgrade,62
conduct,4
quantify,3
3700,6
itll,64
consideration,42
accelerating,13
perspective,57
patrick,1
men,11
pat,27
host,25
patricia,1
offended,5
women,24
revered,1
logically,5
siblings,6
categories,26
cellphone,1
sys,2
handsfreelink,1
acurasnot,1
interface,11
described,21
gocart,2
400lbs,1
smoothest,5
outperformns,1
incorrect,19
accelerates,3
mini,57
extent,11
mitigate,1
minicooper,5
diffa,1
idol,1
cut,75
500lbs,3
outperforms,6
types,47
paperbag,1
3300,7
couper,1
s2000,44
pleasure,32
kahunah,4
face,62
talkin,6
smiles,6
tea,12
guessin,1
brings,16
ssgsmg,1
foot,56
5mt,2
225,13
enof,3
proud,18
760i,2
cambio,1
parachute,1
kinda,40
e55,13
s600,2
s55,2
maserati,11
enzo,3
slew,5
gta,1
c32,4
jumped,13
rs6,5
bridge,11
assertion,7
stradale,1
presume,4
modena,1
spyder,4
asserting,1
maranello,1
brightness,2
conversation,45
pp,9
considers,7
period,86
rigged,4
perception,32
pkg,55
v8,114
44l,3
former,53
540i6,9
4speed,2
57l,1
versus,43
38l,4
ss,16
96,16
perf,21
case,232
naps,1
chatter,6
poweranyone,1
usthat,1
week,134
powered,26
reat,1
weeks,103
earthquake,3
driverthey,1
distraction,2
contoljust,1
cruddy,5
watched,12
speedchannelcant,1
puposefully,1
transfers,6
buddy,24
comment,126
oversteer,23
wheeland,1
correction,11
unsettling,2
tractionits,1
differnt,4
purchased,58
timebut,2
stlye,2
groggy,1
reallybut,1
apex,8
fear,10
handcap,1
shaking,5
exceed,15
dinner,23
hammered,4
majic,1
canyon,9
dayand,1
carver,3
tourer,3
send,28
grand,93
prayer,2
silent,6
bounces,3
fedlawman,39
forget,104
sweeper,2
performer,18
ice,25
pounds,41
bump,24
axle,8
pulls,21
steered,7
air,62
tugs,2
bumps,12
twisties,13
defeatable,5
sitting,69
irs,4
preteen,1
dodge,82
killed,18
es330,30
continental,7
300dodge,1
platforf,1
seville,4
license,27
auotmotive,2
gospel,5
commutes,3
fwdrwd,5
morning,40
spoil,5
office,21
overblown,2
usit,2
racers,8
decisions,22
bite,11
professional,36
mcmansions,4
grown,16
investments,3
gained,4
plush,15
limits,40
handlng,1
gs300,5
amazed,18
hello,23
325xi,18
thread,85
ex,15
race,89
goping,1
popped,4
4000,42
embarassingly,1
4k,50
uncomfortable,16
everyday,33
240hp,3
seemed,82
spartan,12
contest,17
harder,28
outperform,20
28000,4
chooses,8
ppit,1
plow,11
quiet,78
allseasons,15
outdo,3
streets,31
aggregate,2
er,18
clogged,5
predictable,5
shenkar,2
compelling,18
threw,13
varies,5
cheekforgot,1
tongue,7
communicative,6
smiley,1
smash,2
darn,34
cloggeds,1
shot,30
practicality,12
combo,23
beyond,82
suceeded,2
suceed,1
2010,70
distributionits,1
paltform,1
invalidated,1
trail,6
platfroms,1
comeback,4
competed,6
arena,7
demanding,5
ateesa,1
floor,30
voodoo,3
attempts,11
rl,89
racerlike,1
overlooked,6
ironic,11
sc430,4
lambro,1
aston,10
miata,37
mr2,3
rickshaw,2
situation,49
martin,9
bentley,17
supercar,16
uneducated,2
joke,55
excluding,6
trap,5
goodness,10
estimate,16
sets,27
appliance,6
evident,11
charachteristics,1
suggest,71
utah,1
negligible,3
fluff,7
desirable,14
bestnonexistent,1
realworld,10
f,25
expectations,21
average,140
preferably,7
compromised,10
heres,59
applies,16
hills,22
western,7
snows,26
pa,11
nj,23
snowy,14
loss,32
jump,36
compromise,39
efficiency,37
tradeoff,9
posed,4
hardware,8
fuel,194
compromises,19
attributed,2
dominated,5
forced,30
semantics,3
deleted,4
supercars,3
highend,10
endallbeall,2
dunno,8
conservative,23
interpret,3
meaning,32
lay,11
e60,9
powering,4
smoke,13
reduce,19
39,13
soemone,1
east,38
downside,12
heavier,56
climates,4
crashed,2
spun,5
snowstorm,7
schizophrenic,2
hits,28
snowtires,1
snowsprayed,1
hang,20
mechanic,18
happens,63
walk,39
tastes,23
crown,7
acts,3
signs,13
hog,3
turning,54
nonsnowy,1
damn,56
software,28
installed,36
northeast,14
affects,8
contention,6
sum,15
handicap,5
180,14
together,68
altering,1
mathematically,1
rpm,75
altitude,3
statistically,3
study,18
methodology,9
publishes,1
maximum,18
essentially,47
achieve,13
print,21
temperature,7
discusses,2
publish,5
widest,3
mm,4
is300s,10
handlingrelated,1
235,10
contact,23
rode,11
wider,21
width,18
patch,7
bigger,153
judged,5
wasting,8
provided,26
lovers,19
8k,16
7k,20
stereo,65
impression,35
walked,22
levinson,12
spotonsteering,1
kidding,29
envelope,5
resort,6
allentown,1
blue,76
ski,6
crowds,1
altogether,13
730,7
avoid,40
jays,1
weekends,17
ppmy,1
threads,6
devoted,1
capabilities,17
saved,38
20k,52
ment,6
pg,2
250k,3
1993,3
snot,2
crxs,1
hatchback,15
sis,3
1982,7
circa,3
fixing,8
ps,64
fwds,2
ditches,2
storm,9
toronto,4
germane,4
worlds,32
fw,2
medians,1
awdhuge,1
4wd,18
testers,5
deaf,2
harped,1
par,25
bose,23
ears,8
consistently,20
nonsnow,1
clutter,4
living,53
minimalist,1
omakase,1
budgets,2
categorical,1
fees,31
enjoying,24
nyc,35
morimotos,1
insurance,50
registration,9
philosophy,16
desire,42
highly,48
simplify,1
restaurant,12
suv,86
plain,44
occasions,11
worry,51
philly,4
related,34
goal,21
imagine,81
commute,38
special,86
owning,54
downacura,1
tie,19
flavors,8
yummy,9
cream,11
equally,19
appropriate,17
night,74
bashing,6
mmmokshenkar,1
pages,12
manhave,1
preferblank,1
chill,3
ahyeah,1
rub,6
equally330,1
lit,1
1500,39
pakg,1
goodiers,1
tax,55
exterior,123
330just,1
18100,1
420450,1
bent,14
eyes,44
uncompromised,1
17700,1
23100,1
550600,1
include,85
beholder,5
gona,1
exercise,11
weighted,11
reached,11
analysis,18
assign,4
answers,15
assure,12
flawed,4
futile,2
fanatic,3
tally,2
650,7
grate,4
winners,8
shopping,88
shaved,2
2030,8
maid,1
rightly,8
23,63
2325i,2
mandatory,8
1bmw,2
2bmw,2
disqualifies,2
3325i,2
3bmw,2
2is300,2
1is300,2
backside,2
460,6
salvation,2
seethis,1
objectivity,5
submission,1
relativemerits,1
sigh,14
greatbut,1
impartial,3
unprejudiced,1
sportsmanlike,1
madness,4
unbiased,9
words,71
openminded,1
prime,6
discussing,25
statesmanlike,1
act,31
equitable,1
stinks,6
styled,7
tasteful,4
angularly,1
figure,98
overly,13
inherently,7
confident,21
wired,1
grounding,2
motors,25
published,20
acura3is,1
records,11
4565,1
5559,1
hptorque,5
seeing,61
chrisboth,3
testing,40
strewn,2
water,43
plans,17
extolling,2
approach,33
dismiss,8
liter,44
behind,131
performancehandling,8
method,10
crs,9
taillights,5
doordie,1
55,37
indicate,15
tarmac,4
hurting,11
methodolody,1
potentially,19
aspect,30
nonsti,1
tossable,9
gt,97
surprised,82
bests,4
dump,15
tall,32
relate,6
travel,42
h6,3
mountains,11
carving,2
sti,60
leagcy,1
350400,2
rumour,3
dashstroker,1
turnoff,3
spoiled,16
30000,34
chrome,24
wprem,1
instrument,12
gauge,17
cluster,5
chronograph,1
warm,14
brown,6
doorsill,2
pedals,18
mad,32
plate,19
drilled,2
fake,19
aluminumchrome,1
lacked,15
favorably,7
racer,12
323ia,3
boy,43
1825,5
numerous,20
station,22
economy,136
clean,49
standpoint,13
gf,16
1k,24
1416,2
financed,11
le,8
rx330,3
coast,24
beater,14
dads,13
fx,19
talked,30
princess,3
80k,19
outlander,1
simple,96
promised,8
pointwe,1
hill,27
phenomenal,4
placed,26
wondering,45
farm,4
sooped,1
httpwwwimakenewscomautospiesearticle000214337cfm,1
frame,21
gallons,16
6393,1
163,4
74,7
intitial,1
2526,1
7200,2
maths,1
mpg,221
5433,1
interstate,14
100000,16
3333,1
2024000,1
register,6
255,11
0096,1
depreciation,52
annual,14
gallon,28
hardly,61
3922,1
1600,9
ttl,7
1950,2
amocobp,1
100k6,1
avgmpg,1
suvlike,1
160,13
normally,34
960,1
2026,1
pitiful,3
lexuscom,1
1824,7
courtesy,6
bag,17
evo,33
aint,46
upkeep,3
14mpg,1
emissions,12
35l,27
17,49
beauties,2
trip,90
guilt,1
seldom,7
condition,27
rx,14
lowish,1
gearing,21
deeper,9
smallish,11
pass,73
deep,46
rid,39
juveniles,1
clowns,2
stoplight,12
dumped,6
asking,49
handled,37
swear,8
toy,21
commuter,25
tothemanorborn,1
yuppies,2
obsess,2
civics,9
crowd,43
nationally,3
trd,3
